label,text
0,im okay chasing dream whats good next
0,yupz ive oredi booked slots weekends liao
1,urgent trying contact u todays draw shows � prize guaranteed call land line claim c valid hrs
0,r many modelsony ericson also der ltgt luks good bt forgot modl
0,okie
0,yes know cheesy songs frosty snowman
0,ya ok vikky vl c witin ltgt mins il reply u
1,sports fans get latest sports news str ur mobile wk free plus free tone txt sport norm txtp
0,hey tmr meet bugis
1,urgent urgent free flights europe give away call b th sept take friend free call claim bannfwflyppm
0,nice new shirts thing wear nudist themed mu
0,hey sexy buns day word morning ym think
0,whenever see still hook
0,nope im going home go pump petrol lor like going rain soon
0,use foreign stamps whatever send
1,lost � help
0,oh baby house come dont new pictures facebook
0,feb ltgt love u day send dis ur valued frnds evn comes back ull gt married person u luv u ignore dis u lose ur luv evr
0,hiya sorry didnt hav signal havent seen heard neither unusual ill put case get sort hugs snogs
0,omw back tampa west palm hear happened
0,yup already thanx printing n handing
1,freemsg fancy flirt reply date join uks fastest growing mobile dating service msgs rcvd p optout txt stop reply date
0,mean come chase stated watch many movies want
0,took tablets reaction morning
1,great new offer double mins double txt best orange tariffs get latest camera phones free call mobileupd free stoptxt tcs
0,nah im perpetual dd
0,sorry de went shop
1,hope enjoyed new content text stop unsubscribe helpp provided tonesyoucouk
0,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da
0,hey still want go yogasana coz end cine go bathe hav steam bath
0,nope im drivin neva develop da photos lei
0,thinking going reg pract lessons flung advance haha wat time u going
0,cool ltgt inches long hope like big
0,housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
0,okie thanx
1,days euro kickoff u kept informed latest news results daily unsubscribe send get euro stop
0,go n buy juz buy get lar
0,ok lor
0,im working technical support voice process
0,justbeen overa week since broke already brains going mush
0,tunde wishing great day abiola
0,nope c �
0,well medical missions nigeria
0,movies laptop
0,whatsup dont u want sleep
1,urgent please call landline � cash luxury canary islands holiday await collection tcs sae award maq ppm ���
1,urgent please call landline complimentary lux costa del sol holiday � cash await collection ppm sae tcs james ehrr
0,havent lei next mon
0,mm feeling sleepy today shall get dear
0,dare stupid wont tell anything hear wont talk
0,� noe ben going
0,mag meeting avo point
0,meant middle left right
0,really crashed cuddled sofa
0,hi chachi tried calling u unable reach u pl give missed cal u c tiz msg kanagu
0,sent prices mean ltgt g
0,much buzy
0,nothing
1,dont know u u dont know send chat lets find pmsg rcvd hgsuitelandsrowwjhl ldn years
0,working ringing u thing whole houseful screaming brats pulling hair loving u
0,family responding anything room went home diwali one called coming makes feel like died
0,tick tick tick babe
0,r � going todays meeting
0,k dahow many page want
0,ya nowonion roast
0,send number give reply tomorrow morning said like ok
0,said problem let know
0,ok tell half hr b u come need prepare
0,play w computer aiyah tok u lor
0,sat right okay thanks
0,derp worse dude always wants party dude files complaint three drug abusers lives
0,ok chinese food way get fat youre paying lipo
0,r outside already
0,good trip watch remember get back must decide easter
0,yo watching movie netflix
0,time i���m prob
0,meh thgt clash really ah dun mind dun seen lost weight gee
0,dont thnk wrong calling us
0,sure night menu know noon menu
0,arr birthday today wish get oscar
0,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
0,open rebtel firefox loads put plus sign user name place show two numbers lower number number pick number pin display okay
0,picking various points
1,married local women looking discreet action real matches instantly phone text match msg cost p stop txt stop bcmsfwcnxx
0,wow v v impressed funs shopping
0,way ur home
1,burger king wan na play footy top stadium get burger king st sept go large super cocacola walk winner
0,problem talk later
0,ur sis
0,still customer place
1,come takes little time child afraid dark become teenager wants stay night
0,dude u knw also teluguthts gudk gud nyt
0,confirm eating esplanade
0,send id password
0,kind took garage centre part exhaust needs replacing part ordered n taking fixed tomo morning
1,ur chance win � cash every wk txt action tscs custcare xpwk
0,well might come
0,long quit get like minutes day
0,likely called mittelschmertz google dont paracetamol dont worry go
0,well right im gon na get check todays steam salespee text want come get
0,arrived see couple days lt
0,k wat tht incident
0,yeah get unlimited
0,cthen thk shd b enuff still got conclusion n contents pg n references ill b da contents pg n cover pg
0,forgot takes years shower sorry atyour phone dead yet
0,�� got wat buy tell us � need come
0,big god bring success
1,u�۪ve bin awarded � play instant cash call claim every th player wins min �� optout
0,�� r stayin extra week back next wed rugby weekend hi c u soon ham
0,campus library
0,affidavit says ltgt e twiggs st division g courtroom ltgt lttimegt ill double check text tomorrow
0,creep
0,tell friends plan valentines day lturlgt
0,get ten billion calls texts help god
0,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu
0,ive told ive returned order
0,housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post office
0,depends u going lor
0,smile right go world wonder smiling think crazy keep away grins
1,freemsgfav xmas tonesreply real
0,lil fever fine
0,think still car
0,
1,december mobile mths entitled update latest colour camera mobile free call mobile update co free
0,yes princess want catch big strong hands
0,oh yeah forgot u take shopping
0,mm asked call radio
0,thinkin someone good drugs
0,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
0,enjoy showers possessiveness poured u ur loved ones bcoz world lies golden gift loved truly
0,alright youre sure let know youre leaving
0,lasting much hours might get lucky
0,genius whats brother pls send number skype
1,gr poly tones mobs direct u rply poly title eg poly breathe titles crazyin sleepingwith finest ymca getzedcouk poboxowwq p
0,thk em find wtc far weiyi goin e rest dunno yet r ur goin dinner den might b able join
0,dont forget owns whos private property good boy always passionate kiss
1,interflora ��its late order interflora flowers christmas call place order midnight tomorrow
0,oh godtaken teethis paining
1,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine
0,u ask darren go n pick u lor oso sian tmr haf meet lect
0,need buy lunch eat maggi mee
1,congratulations thanks good friend u � xmas prize claim easy call p per minute btnationalrate
0,ok lor
0,oh right ok ill make sure loads work day got really nasty cough today dry n shot really help
0,wifehow knew time murder exactly
1,send logo ur lover names joined heart txt love name name mobno eg love adam eve yahoo poboxwwq txtno ads p
0,howz persons story
0,thanx sending home
0,normally hot mail com see
1,youve tkts euro cup final � cash collect call b pobox ppm
0,u sick still go shopping
0,ya well fine bbdpooja full pimpleseven become quite blackand ur rite cold wearing sweatter
0,nicenicehow working
0,reach home call
0,trying find chinese food place around
0,easy mate guess quick drink bit ambitious
0,babe miiiiiiissssssssss need crave geeee im sad without babe love
0,ok thanx
0,aathiwhere dear
0,tunji hows queen wishing great day abiola
0,today iz yellow rose day u love frndship give misscall amp send ur frndz amp see many miss calls u get u get missed u marry ur lover
0,class hours sorry
0,wat time u finish ur lect today
1,freemessage jamsterget crazy frog sound poly text mad real text mad crazy sounds gbpweek tcs apply
0,sad story man last week bday wife didnt wish parents forgot n kids went work even colleagues wish entered cabin pa said happy bday boss felt special askd lunch lunch invited apartment went said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife parents kidz friends n colleagues screaming surprise waiting sofa naked
1,chance reality fantasy show call p per min ntt ltd po box croydon cr wb national rate call
0,shes fine good hear dear happy new year oh
0,going wipro interview today
0,tall princess
0,doubt could handle times per night case
0,haha hope � hear receipt sound gd luck
0,gon na death im gon na leave note says robs fault avenge
0,japanese proverb one u none itu must indian version one let none itleave finally kerala version one stop none make strike
0,today im workin free oso gee thgt u workin ur frens shop
0,life face choices toss coin becoz settle question coin air u know heart hoping gudni
0,know god created gap fingers one made comes amp fills gaps holding hand love
0,want kiss feel next
0,happy saying
1,adult content video shortly
0,ok would b lovely u r sure think wot u want drinkin dancin eatin cinema u wot
0,im saying havent explicitly told nora know someone im probably gon na bother
0,says hi get ass back south tampa preferably kegger
0,smith waste dai wan na gayle
0,mum ive sent many many messages since got want know actually getting enjoy rest day
0,aight tomorrow around ltgt
0,housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
1,chance reality fantasy show call p per min ntt ltd po box croydon cr wb national rate call
0,actually first time went bed long spoke woke night
0,see
0,dont understand message
0,crucify c told earlier
0,idk keep saying youre since moved keep butting heads freedom vs responsibility im tired much shit deal im barely keeping together gets added
0,fuck cedar key fuck come anyway tho
0,twenty past five said train durham already coz reserved seat
1,hey boys want hot xxx pics sent direct ur phone txt porn hrs free p per day stop text stopbcm sf wcnxx
0,u still painting ur wall
1,last chance claim ur � worth discount vouchers today text shop savamob offers mobile cs savamob pobox muz � sub
0,printer cool mean groovy wine groovying
0,hi harishs rent transfred ur acnt
0,anything lor coming
0,cbe really good nowadayslot shop showroomscity shaping good
0,�� still attending da talks
0,probs hon u doinat mo
0,k ill take care
0,take didnt phone callon friday assume wont year
0,battery low babe
0,shuhui bought rons present swatch watch
0,yeah theres quite bit left ill swing tomorrow get
0,babe said hours almost internet
0,k ill sure get noon see whats
0,kkyesterday cbe
0,went ganesh dress shop
1,pdatenow double mins txts orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd calloptoutyhl
0,�� collecting ur laptop going configure da settings izzit
0,r home come within min
0,aight latest probably closer jay tyler two trips
0,come aftr ltdecimalgt cleaning house
1,ur cashbalance currently pounds maximize ur cashin send cash pmsg cc po box tcrw
0,bill letters i�۪m expecting one orange isn�۪t bill may still say orange
0,tell pa pain de
0,hi darlin hope nice night wish come cant wait see love fran ps want dirty anal sex want man gang bang
0,ha don���t know either clever simple thing pears day perfect christmas
0,helloooo wake sweet morning welcomes enjoy day full joy gud mrng
0,alrite
0,must sit around wait summer days celebrate magical sight worlds dressed white oooooh let snow
1,urgent mobile number awarded � prize guaranteed call land line claim valid hrs
0,guys go see movies side
0,sorryin meeting ill call later
0,didnt tell thatnow im thinking plus hes going stop runs
0,kindly send one flat ltdecimalgt today
1,sorry u unsubscribe yet mob offer package min term weeks pls resubmit request expiry reply themob help info
0,nothing lor bit bored dun u go home early sleep today
0,time tell friend around
0,yes fine love safe
0,thanks chikku gud nyt
0,xy ur car u picking
0,thanx time we��ve spent geva bin mint ur baby want uxxxx
0,yo way could pick something tonight
0,ive sent send
0,fine simply sitting
0,thts gods gift birds humans hav natural gift frm god
0,coming day class
0,im done studyn library
0,ok u enjoy ur shows
0,anything
0,wuld without baby thought alone mite break don��t wan na go crazy everyboy needs lady xxxxxxxx
0,wats dear sleeping ah
0,hi test ltgt rd
0,students solved cat question xam ltgt ltgt ltgt tell answer u r brilliantthingi got answr
0,yo know anyone ltgt otherwise able buy liquor guy flaked right dont get hold somebody loko night
0,yup n fren lor im meeting fren
0,yeah got one lined us
0,stop wondering wow ever going stop tming tm whenever want mine laughs
0,lol yep yesterday already got fireplace another icon sitting
0,hey ive booked pilates yoga lesson already haha
0,ok happen behave like
1,new message please call
0,supervisor find one lor thk students havent ask yet tell u aft ask
0,hello news job making wait fifth week yeah im woozles weasels exeter still home
0,messageno responcewhat happend
1,currently message awaiting collection collect message call
0,hey babe sorry didnt get sooner gary come fix cause thinks knows doesnt go far ptbo says cost ltgt bucks dont know might cheaper find someone dont second hand machines right let know want babe
0,make fucks sake x
0,leave u always ignorant
0,nope ill b going sch fri quite early lor cos mys sis got paper da morn
0,bruce b downs amp fletcher
0,said would woke
0,hey free call
0,tell whos pls
1,urgent mobile awarded � bonus caller prize final attempt contact u call
0,think might give miss teaching til twelve lecture two damn working thing
0,id check theres like bowls worth left
0,yes many sweets
0,would im still cozy exhausted last nightnobody went school work everything closed
1,u secret admirer reveal thinks u r special call opt reply reveal stop per msg recd cust care
0,buzzzz grins buzz ass buzz chest buzz cock keep phone vibrator feel shake
0,sir send group mail check
0,im da intro covers energy trends n pros n cons brief description nuclear fusion n oso brief history iter n jet got abt n half pages
0,nonenowhere ikno doesdiscountshitinnit
0,dont know jabo abi
1,ever notice youre driving anyone going slower idiot everyone driving faster maniac
0,yet hadya sapna aunty manege yday hogidhechinnu full weak swalpa black agidhane
0,good baby
0,neft transaction reference number ltgt rs ltdecimalgt credited beneficiary account ltgt lttimegt ltgt
0,mostly sports typelyk footblcrckt
0,head dey swell oh thanks making day
0,u make fb list
0,height confidence aeronautics professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws made students dey hurried plane bt didnt move saidif made students
0,sary need tim bollox hurt lot tol
0,happy new year princess
0,ill text carlos let know hang
0,dont worry easy ingredients
0,love u little pocy bell sorry love u
0,ok omw castor
0,yar lor keep raining non stop u wan go elsewhere
1,xmas offer latest motorola sonyericsson nokia free bluetooth dvd double mins txt orange call mobileupd calloptoutqf
0,u mean u almost done done wif sleeping tot u going take nap yup send liao im picking ard smth lor
0,wonders world th th ur style th ur smile th ur personality rd ur nature nd ur sms st ur lovely friendship good morning dear
0,tonight yeah id
0,eat fo lunch senor
0,said right giggle saw u would possibly first persondie nvq think much could
0,break time one come n get stuff fr �
1,reply win � weekly professional sport tiger woods play send stop end service
0,im see cant see maybe reboot ym seen buzz
0,still grinder
1,polyphonic tone ur mob every week txt pt st tone free get txtin tell ur friends ptone reply hl info
0,love isnt decision feeling could decide love life would much simpler less magical
1,hot live fantasies call p per min ntt ltd po box croydon cr wb national rate call
0,ki didt see youkwhere
0,im list buyers
0,idea guess well work hour supposed leave since usual nobody interest figuring shit last second
0,mm entirely sure understood text hey ho weekend
0,released vday shirts u put makes bottom half naked instead white underwear
0,knowhe watching film computer
0,b thursday
0,oh phone phoned disconnected
0,id onluy matters getting offcampus
1,message free welcome new improved sex dogging club unsubscribe service reply stop msgsp
0,excellent ill see rileys plans
0,see half hour
1,youve tkts euro cup final � cash collect call b pobox ppm
0,ew one
0,also hi wesley howve
0,ah see lingo let know wot earth finished making
1,loan purpose � � homeowners tenants welcome previously refused still help call free text back help
1,updatenow mths half price orange line rental minscall mobileupd calloptoutjq
0,imagine life without see fast u searching medont worry lm always disturb u goodnoon
0,hm good morning headache anyone
0,yeah probs last night obviously catching speak soon
1,free unlimited hardcore porn direct mobile txt porn get free access hrs chrgdp per day txt stop exit msg free
0,might go sch yar e salon v boring
0,ltgt mins stop somewhere first
0,ltgt fast approaching wish u happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day happy friendshipmotherfatherteacherschildrens day amp happy birthday u happy ganesh festival happy dasara happy diwali happy christmas ltgt good mornings afternoons evenings nights rememberi first wishing u theseyours raj
0,one joys lifeis waking daywith thoughts somewheresomeone cares enough tosend warm morning greeting
0,didnt get second half message
0,wat time u wan meet later
0,thank much selflessness love plenty
0,film ill call later
0,dare change ring
0,bad girl lady
0,love ya try budget money better babe gary would freak knew
0,part dont initiate dont understand
0,finished lunch already u wake already
0,still game
0,got tallent wasting
0,record one night
0,also sir sent email log usc payment portal ill send another message explain things back home great weekend
0,gon na let know cos comes bak holiday day coming dontgettext number
0,jokin lar depends phone father get lor
0,aight lem know whats
0,get ready ltgt inches pleasure
0,rajipls favour pls convey birthday wishes nimya pls today birthday
0,ok feel like john lennon
0,cos darren say � considering mah ask �
0,bothering trust answers pls
0,wishing family merry x mas happy new year advance
0,one day crab running sea shorethe waves came n cleared footprints crab crab asked frnd r u clearing beautiful footprints waves replied fox following ur footprints catch thats cleared frndsship never lets u dwn gud nyt
0,aight time want come
0,slaaaaave must summon time dont wish come anymore
0,bill � thats bad
0,let know changes next hrs even appendix age range however impossible chill let know hrs
0,hello yeah ive got bath need hair ill come im done yeah
0,hows weather
0,ok much though hm friday cant wait dunno wot hell im gon na another weeks become slob oh wait already done
0,die e toot fringe
0,lol dont know awesome phone could click delete right want
0,ok
0,awesome question cute answer someone asked boy ur life smiled amp answered fine gudnite
0,please leave topicsorry telling
0,pls send correct name da
0,happened yo date
1,eastenders tv quiz flower dot compare violet e tulip f lily txt e f chance win � cash wkentp
0,webpage available
0,woke yeesh late didnt fall asleep til ltgt
1,unsubscribed services get tons sexy babes hunks straight phone go subscriptions
0,dear know ltgt th ltgt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team details
0,kkfrom tomorrow onwards started ah
0,u talking bout early morning almost noon
0,fine remember
1,hi babe jordan r u im home abroad lonely text back u wan na chat xxsp visionsmscom text stop stopcost p
0,ok many buy
0,sounds good keep posted
1,get brand new mobile phone agent mob plus loads goodies info text mat
0,ok april cant wait
0,boy best get yo ass quick
0,ay wana meet sat� wkg sat
0,im wait till bus pick
0,apart one told yesterday
0,ok lor buy wat
0,somebody go andros steal ice
0,know didt msg recently
0,take us shopping mark distract isaiahd
0,mum hope great day hoping text meets well full life great day abiola
0,sense foot penis
0,okay thought expert
0,deep sigh miss really surprised havent gone net cafe yet get dont miss
0,ssi thinl role like sachinjust standing others hit
0,great trip india bring light everyone project everyone lucky see smile bye abiola
0,importantly discuss u
0,kkhow training process
0,ok lor ned go toa payoh return smth u wan send wat
0,da car park
0,wish holding tightly making see important much mean much need life
0,asked hows anthony dad bf
0,wnevr wana fal luv vth books bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb
0,todaysundaysunday holidayso work
0,going take bath ill place key window
1,lord ringsreturn king store nowreply lotr june chance win lotr soundtrack cds stdtxtrate reply stop end txts
0,dear take care reaching homelove u lot
0,staffsciencenusedusgphyhcmkteachingpc
0,emigrated something ok maybe bit hopeful
0,olol printed forum post guy exact prob fixed gpu replacement hopefully dont ignore
0,walked moms right stagwood pass right winterstone left victors hill address ltgt
0,yo jp hungry like mofo
0,creepy crazy
0,ok din get ur msg
0,tessypls favor pls convey birthday wishes nimyapls dnt forget today birthday shijas
0,pathaya enketa maraikara pa
0,even friend priest call
0,u lousy run already come back half dead hee
0,thats said bad dat e gals know u wat u
0,remind hrs
0,hoping would send message rent due dont enough reserves completely gone loan need hoping could balance ltgt way could get till mid march hope pay back
0,hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks
0,hello hun ru way im good dates guy met walkabout far meet soon hows everyone else
0,lol gon na last month cashed left ltgt case collecting week cause announced blog
1,good luck draw takes place th feb good luck removal send stop customer services
0,short cute good person
0,havent decided yet eh
0,wat time liao still got
0,yes watching footie worried going blow phil neville
0,wait � inside da car park
0,uncle abbey happy new year abiola
0,free call pa
0,r u saying order slippers cos pay returning
0,stop knowing well
0,good evening roger
0,small problem auctionpunj asking tiwary
1,free entry weekly comp chance win ipod txt pod get entry std txt rate tcs apply details
0,telling tell one treat hi hi hi
0,uncles atlanta wish guys great semester
1,st wk free gr tones str u wk txt nokia classic nokia tones hit polys nokiap polyp
0,u coming pick
0,thats cool liked photos sexy
0,would u fuckin believe didnt know thurs pre booked cancelled needs b sacked
0,haha better late ever way could swing
0,ok finish
1,lookatme thanks purchase video clip lookatme youve charged p think better send video mmsto
0,ive barred b q stores lifethis twat orange dungerees came asked wanted decking got first punch
0,messages food
0,ok going sleep hope meet
0,wat makes people dearer de happiness dat u feel u meet de pain u feel u miss dem
0,let know details fri u find cos im tom fri mentionned chinese thanks
0,youre right think
0,wat r u
0,ur lecture
1,sexy sexy cum text im wet warm ready porn u fun msg free recd msgs p inc vat cancel text stop
0,customer place call
0,planned yet going join company jan onlydon know happen
0,boy love u grl hogolo boy gold chain kodstini grl agalla boy necklace madstini grl agalla boy hogli mutai eerulli kodthini grl love u kano
0,haha heard text youre around
0,ill get tomorrow send
0,shit babe thasa bit messed upyeh
0,oh thats late well good night give u call tomorrow iam going go sleep night night
0,cheers u tex mecause u werebored yeah okden hunny r uin wk satsound��s likeyour havin grfun j keep updat countinlots loveme xxxxx
0,sorry meeting ill call later
0,yo howz u girls never rang india l
0,yeah worse
1,hard live chat pmin choose girl connect live call cheap chat uks biggest live service vu bcmwcnxx
0,tagged friends seemed count friends
1,heard u call rude chat private line cum wan c pics gettin shagged text pix end send stop sam xxx
0,ok
0,long time remember today
0,havent shopping lor juz arrive
0,thank u better work cause feel used otherwise
0,challenge know
0,much ur hdd casing cost
0,mystery solved opened email hes sent another batch isnt sweetie
0,cant describe lucky im actually awake noon
1,nd time tried contact u u � prize claim call b tcsstop sms ppm
0,today sorry day ever angry ever misbehaved hurt plz plz slap urself bcoz ur fault im basically good
0,cheers card time year already
1,hot live fantasies call p per min ntt ltd po box croydon cr wb k
0,people see msgs think iam addicted msging wrong bcoz dont know iam addicted sweet friends bslvyl
0,ugh hopefully asus ppl dont randomly reformat
0,havent seen facebook huh lol
0,mah b ill pick tomorrow
0,still otside leu come morrow maga
0,u still plumbers tape wrench could borrow
1,dear voucher holder claim weeks offer pc please go tscs apply
0,vl bcum difficult
1,ur going bahamas callfreefone speak live operator claim either bahamas cruise of� cash opt txt x
0,havent still waitin usual �� come back sch oredi
0,meeting da call
0,k k watch films
0,cinema plus drink appeal tomo fr thriller director like mac
0,size elephant tablets u shove um ur ass
0,many people seems special first sight remain special till last sight maintain till life ends take cr da
0,parents kidz friends n colleagues screaming surprise waiting sofa naked
0,dunno juz askin cos got card got salon called hair sense tot da one � cut ur hair
0,good morning pookie pie lol hope didnt wake u
0,maybe woke fucking wouldnt problem
0,happy birthday youdearwith lots loverakhesh nri
0,howz persons story
1,nd time tried contact u u pound prize claim easy call p per min btnationalrate
0,x ltgt going get
0,hi neva worry bout da truth coz truth lead ur heart it��s least unique person like u deserve sleep tight morning
1,ur awarded city break could win � summer shopping spree every wk txt store skilgmetscswinawkage�perwksub
0,ur paper today e morn aft
0,lick every drop ready use mouth well
0,expect whenever text hope goes well tomo
0,great p diddy neighbor comes toothpaste every morning
0,av new number wil u use oneta
0,poking man everyday teach canada abi saying hi
0,lor change suntec wat time u coming
0,deam seeing online shop asked
0,curious cuz asked
0,nicenicehow working
0,okay lor wah like def wont let us go haha say terms conditions
0,haha yup hopefully lose kg mon hip hop go orchard weigh
0,shes good r u working
0,oh yes ive little weather ive kind coccooning home
0,home also
0,phone weirdest auto correct
0,oops phone died didnt even know yeah like better
0,havent mus ask u st wat meet lunch den u n meet already lor u wan go ask da ge st confirm w asap
0,said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife
0,oh yeahand hav great time newquaysend postcard look girls im goneu know im talkin boutxx
0,got divorce lol shes
0,whats ur pin
0,babe got enough money pick bread milk ill give back get home
0,want snow freezing windy
1,urgent trying contact u todays draw shows � prize guaranteed call land line claim valid hrs
0,come mahal bus stop ltdecimalgt
0,knowthis week im going tirunelvai da
0,baby promise treat well bet take good care
0,like hotel dusk game think solve puzzles area thing
1,thanks ringtone order reference number x mobile charged tone arrive please call customer services
0,hi love goes day fuck morning woke dropped cell way stairs seems alright phews miss
0,well must pain catch
0,sorry da thangamits mistake
0,need coz never go
0,rose redred bloodblood heartheart u u send tis ur friends including u like u get back u r poor relation u need support u r frnd many luvs u praying god marry u try
0,wifehow knew time murder exactly
1,six chances win cash pounds txt csh send cost pday days tsandcs apply reply hl info
1,ur cashbalance currently pounds maximize ur cashin send collect pmsg cc po box tcrw
0,feel like dick keep sleeping texts facebook messages sup town
0,plm come da way
0,guess wants alone time could show watch
0,height recycling read twice people spend time earning money money spent spending time good morning keep smiling
0,yup � comin
0,yes princess toledo
0,aight text youre back mu ill swing need somebody get door
0,ron say fri leh n said ding tai feng cant make reservations said wait lor
0,good swimsuit allowed
0,okay soon best
0,cute thought friendship necessary share every secret ur close frnd
0,ok ive sent u da latest version da project
0,good morning dear great amp successful day
0,pls accept one day begging change number
0,squeeeeeze christmas hug u lik frndshp den hug back u get u r cute u r luvd u r lucky none people hate u
0,ok anybody asks abt u tel themp
0,funny fact nobody teaches volcanoes erupt tsunamis arise hurricanes sway aroundn teaches hw choose wife natural disasters happens
0,gon na ring weekend wot
0,also track lighters find
0,sorry cant help
0,babe need advice
0,i���ll leave around four ok
0,come medical college pm forward da
0,kkits goodwhen going
0,make lasagna vodka
0,hi kate u give ring asap xxx
0,people tour thought sofa thing sent curious sugar
0,told going got drunk
0,fucking chickened messaged would late woould buzz didnt hear word
1,congratulations thanks good friend u � xmas prize claim easy call p per minute btnationalrate
0,im always looking excuse city
0,yup im still coffee wif frens fren drove shell give lift
0,shore takin bus
0,u gon na get deus ex
0,send email mind ltgt times per night
1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call
0,tap spile seven pub gas st broad st canal ok
0,ok come n pick u engin
0,never wanted tell im short onedge late
0,raviyog peripherals bhayandar east
0,k actually guys meet sunoco howard right way
1,new voicemail please call
0,moon come color dreams stars make musical sms give warm peaceful sleep good night
0,finished eating got u plate leftovers time
0,thanx lot
0,hurry home u big butt hang last caller u food done im starving dont ask cooked
0,lol right diet everyday cheat anyway im meant fatty
0,great day beautiful one
0,happened interview
0,solve case man found murdered ltdecimalgt ltgt afternoon wife called police police questioned everyone wife siri sleeping murder took place cook cooking gardener picking vegetables housemaid went post office children went play neighbour went marriage police arrested murderer immediately whos reply reason u r brilliant
0,badrith chennaii surely pick usno competition
0,tot group mate lucky havent reply wat time � need leave
0,hey around ive got enough half ten owe
0,hey tmr maybe meet yck
0,alrite sam nic checkin ur numberso ittb
0,making easy pay back ltgt yrs say pay back earlier get
0,worry im sure youll get
0,gas station like block away house youll drive right since armenia ends swann take howard
1,someone u know asked dating service contact cant guess call revealed pobox lshb p
1,camera awarded sipix digital camera call fromm landline delivery within days
0,tuition hm go one mind
0,im smoking people use wylie smokes much justify ruining shit
0,dear good morning feeling dear
0,little meds say take every hours pain back took another hope dont die
0,beautiful tomorrow never comes comes already today hunt beautiful tomorrow dont waste wonderful today goodmorning
0,dunno lei � decide lor abt leona oops tot ben going n msg
0,hi moved pub would great c u u cud come
1,todays voda numbers ending selected receive award hava match please call quoting claim code standard rates app
1,message free welcome new improved sex dogging club unsubscribe service reply stop msgsp
0,honeybee said im sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack jokes gmgngegn
0,ever easier
1,rct thnq adrian u text rgds vatian
0,stop calling everyone saying might cancer throat hurts talk cant answering everyones calls get one call im babysitting monday
0,itll tough ill
0,im gonnamissu muchi would say il send u postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx
0,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra ltgt true dont neglet
0,hi darlin finish u pick meet text back number luv kate xxx
0,set place heart mind mind easily forgets heart always remember wish happy valentines day
0,im surprised still guess right lor
0,okie � wan meet bishan cos bishan im driving today
0,oh ho first time u use type words
0,hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u
0,know serving mean
0,huh hyde park mel ah opps got confused anyway tts e best choice den juz take
0,oh gei happend tron maybe ill dl
1,free message activate free text messages replying message word free terms conditions visit
0,know girls always safe selfish know got pa thank good night
0,worries hope photo shoot went well spiffing fun workage
0,im freezing craving ice fml
0,kay since already
0,eh sorry leh din c ur msg sad already lar watching tv u still office
0,yo im right yo work
0,ok darlin supose ok worry muchi film stuff mate babysit call therexx
0,said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife
0,wake since checked stuff saw true available spaces pls call embassy send mail
0,nope juz work
0,huh fast dat means u havent finished painting
0,number u live
0,put party days week study lightly think need draw custom checkboxes know hardcore
0,sac score big hundredhe set batsman
0,send yettys number pls
0,much cost approx per month
0,ok theory test � going book think may coz thought wan na go jiayin isnt free
1,contacted dating service someone know find call land line poboxwtgp
0,thats fine give call knows wants questions
0,sorry got late start way
0,u go back urself lor
0,gas station go
0,k u bored come home
0,babe love covers face kisses
0,like made throw smoking friends car one time awesome
0,still checked da
0,go walmart ill stay
0,havent forgotten might couple bucks send tomorrow k love ya
0,oh great ill disturb talk
0,reverse cheating mathematics
0,ure welcome caught u using broken english
0,problem baby good time talk called left message
0,sorry ill call later
0,oh brand
0,sorry cant take call right happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
0,time coming
0,call say coming today ok tell fool like ok
0,emailed yifeng part oredi � get fr
0,r u sure theyll understand wine good idea slurp
0,minimum walk miles day
0,ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema
